conv_id,text,predicted_intent,confidence,intent_id,n_grounding_examples,top_similarity,escalate,escalate_reason,draft_reply
110,@AmazonHelp you guys were supposed to remind me when my membership was due but I didn't get any email therefore was charged,subscription_membership,80.0,10.0,3,0.633938594830103,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the unexpected charge. Please check your subscription status here: https://t.co/qmE5Pm39X2 and reach out if you need further assistance. ^AT
111,"Voila, look look.. what I found while searching for Sofa Cover 🤣🤣😂😂@115850 @115821 https://t.co/WFrGfIjYQc",general_feedback_or_praise,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
112,@AmazonHelp I've pre-ordered Star Wars Battlefront 2 but haven't received a code for early access to the beta. Please help.,digital_content,85.0,9.0,3,0.894456226431873,False,"confident intent, not high-stakes, strong historical match found","Sorry to hear you haven't received your beta code. Please reach out to us here: https://t.co/hApLpMlfHN, and we'll assist you right away. ^CO"
113,@AmazonHelp second failed delivery - building is a business - driver didn’t attempt today - will there be an issue delivering??,delivery_problem,90.0,2.0,3,0.6678449630372356,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the failed deliveries. Please contact us here: https://t.co/JzP7hlA23B so we can help resolve this issue. ^AC
114,Wow..Got the phone from @115850 with special offer valid till 8th October.  InFocus Turbo5plus For 8499 https://t.co/K6FUKVBFDL,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
115,"@AmazonHelp After canceled orders and delayed order, the only thing left was your customer executives raising their voice. Pathetic services",delivery_problem,90.0,2.0,3,0.650401273054097,False,"confident intent, not high-stakes, strong historical match found","I'm really sorry for your experience. Can you provide more details, so we can assist you better? ^HN"
116,@115850 Hello! Can you please put me in touch with someone from customer care? This is regarding an order I placed.,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
117,@115821 has released the trailer for #RedOaks season 3. Bummer it’ll be the last season. 1 of the best shows around. So funny!,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
118,@AmazonHelp  hi i preordered star wars battle front II and you sent an email with beta code but its not working,digital_content,80.0,9.0,3,0.8357843175799671,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear you're having issues with the beta code. Please contact us so we can investigate this for you: https://t.co/JzP7hlA23B. ^CO
119,@115850  don't know which Algorithm is used here. buy 2@949 and buy 3@855.😑 https://t.co/IK1L8Uvty7,billing_or_payment,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
120,@115830 been charged for prime wrongly and can’t find how to request a refund... can you help? Thanks,refund_or_return,85.0,3.0,3,0.6439374917199261,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the confusion with your Prime charges. Please reach out to us here: https://t.co/JzP7hlA23B so we can assist you with the refund request. ^AS
121,@115850 I tried to come as seller but not able to board the platform need a professional to assist me to get approval of category etc.,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
122,Hey @AmazonHelp I received refund for last amazon prime but now see that the past two months have been charged..I am still being charged https://t.co/ZYYf2D21Bq,billing_or_payment,80.0,5.0,3,0.7230757428402167,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry for the unexpected charges. Please reach out to us here: https://t.co/JzP7hlA23B so we can clarify and assist you. ^ZW
123,Hi @115850 team. How do one change the billing address of an already placed order?,cancellation_or_change,75.0,4.0,3,0.7564556363423224,False,"confident intent, not high-stakes, strong historical match found","Hi there! You can change your billing address by visiting your account settings. If you need further assistance, please DM us. ^CB"
124,@AmazonHelp hi I’ve ordered qualifying products so I could receive the baby box but I’m not getting the option to claim the box.,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
125,"@115850 I paid for mobile12 day back,to be dely by 26thwasted lot of time with cust service,2day back amazon claims delivered without dely",delivery_problem,85.0,2.0,3,0.6302134841298181,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the inconvenience! Please DM us with your order details so we can look into this for you. ^SI
126,@115850 Not satisfied with the CX experience. The price is now available at cheaper price and you're not refunding the difference amount. https://t.co/VKhDw6FJHN,billing_or_payment,75.0,5.0,3,0.5488575599418668,True,high-stakes intent ('billing_or_payment') always routed to a human,"I understand your frustration regarding price differences. Unfortunately, we can't refund the difference on returned items. Consider reordering at the current price. ^GK"
127,@AmazonHelp The BETA token for Star Wars Battlefront 2 does not work.,digital_content,80.0,9.0,3,0.7418517266664058,False,"confident intent, not high-stakes, strong historical match found",Sorry to hear that! Please reach out to EA for assistance with the beta token issue. ^RL
128,"@120474 
Hi, when will you be sending out Ed Sheeran tickets out for June 2018?",other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
129,Damn @115821 what’s the point in preordering a book if I’m not gonna get it until a week after release?!,order_status,80.0,1.0,3,0.5937764892537236,False,"confident intent, not high-stakes, strong historical match found",I understand your concern about the delay. Pre-orders can occasionally ship on release day but may arrive later. Keep us updated if it doesn't arrive soon! ^JD
130,ARRIVING: An iPhone I never ordered! @115850 is it a #DiwaliGift for being a loyal customer? I am happy if it is... https://t.co/IWT4CXLYoa,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
131,an @AmazonHelp delivery guy called 2 threaten me 4 giving feedback 4 a product not delivered.Bye bye @115850 u lost a loyal customer today,delivery_problem,90.0,2.0,3,0.7010686852776542,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry to hear about your experience. Please report this behavior to our support team directly so we can address it. ^HK
132,@AmazonHelp @10261 Final request; Now nearly 2 months late on order. RAM Prices are up $1.5+ per GB; Is MD16GK2D3186610AB discontinued?,order_status,80.0,1.0,3,0.5272647068473548,False,"confident intent, not high-stakes, strong historical match found",I understand your concerns regarding the order delay. Please reach out to us here so we can assist you further. ^AM
133,@AmazonHelp I pre ordered Star Was Battlefront II  on XB1 and supposed to get beta code. Does this come from you or am I missing something?,digital_content,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
134,@AmazonHelp @116089 @141157  @115786 @XboxSupport   - can one of you assist me with the BETA issue for star wars!! your all blaming each other,digital_content,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
135,"@AmazonHelp 

Still havent recieved my parcel. Could you track where abouts this is please. The tracking number is A10040684583",delivery_problem,90.0,2.0,3,0.6661060720252617,False,"confident intent, not high-stakes, strong historical match found",I apologize for the trouble with your parcel. Please DM us with your tracking number and we'll help track it down. ^TP
136,@115850 My foot size is 10.5 UK/India - can u manage the product mentioned in the link? https://t.co/LBY3ZKkhjK,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
137,@115821 I placd an order iPhone se 32 Gb variant with net banking and my acc blocked for security reason!My  Order ID 404-6662997-2205169,account_access,80.0,7.0,3,0.5581833078749102,True,high-stakes intent ('account_access') always routed to a human,I’m sorry to hear about your account issue. Please DM us so we can assist you in resolving it. ^SI
138,@115850 I have some Issues with my amazon account help me our please,account_access,80.0,7.0,3,0.7008130053632219,True,high-stakes intent ('account_access') always routed to a human,We'd like to help you with your account issue. Please DM us with more details. ^AG
139,Hey @115850. There was no bookmark with the recent two books I got.It would be nice if you could send some with the more books I ordered.,general_feedback_or_praise,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
140,"@115850 @AmazonHelp your socail media team is useless, have never helped. Only forward a link to call you support. Why is it called A help",general_feedback_or_praise,75.0,11.0,3,0.6618996560939968,False,"confident intent, not high-stakes, strong historical match found",I apologize for your experience. Please share what issues you're facing so we can assist you better. ^DD
